model,precision,batch_size,power_mode,schedule,mode,seq_len,gen_tokens,p_peak_w,p_avg_w,p_idle_w,p_p95_w,peak_to_avg,dpdt_max_w_per_s,dpdt_p95_w_per_s,transient_count,temp_max_c,thermal_ramp_c_per_s,energy_total_j,energy_per_inf_j,duration_s,n_inferences,throughput_infps
llama3.2-1b,INT8,16,25W,default,train,128,64,23.75868996943898,20.3367850988683,14.426616083083127,22.60305176777276,1.1682618395156814,1638.6788902524083,449.50713200506226,8.426270136307311,50.27049157716792,3.8613911785899626,82.05481381478182,1.6410962762956365,4.035,50.0,12.364817244036917
llama3.2-1b,INT8,16,MAXN,default,inference,128,64,39.125741728236775,25.535840432956103,15.032756567939408,36.02722508928455,1.532189309804027,2473.0615671587066,690.3106742050485,0.24783147459727384,50.369139596619156,3.942601383536062,103.02290561822878,2.0604581123645755,4.035,50.0,12.364817244036917
llama3.2-1b,INT8,16,MAXN,default,inference,128,64,40.03812493243033,26.131317244049534,15.38330927312735,36.867353189436095,1.5321893098040271,2530.7315239990075,706.4082058300038,0.24783147459727384,50.369139596619156,3.942601383536062,105.42532317202694,2.1085064634405386,4.035,50.0,12.364817244036917
llama3.2-1b,INT8,16,MAXN,default,inference,128,64,38.723818807296475,25.273521071785446,14.878331139495447,35.65713197662648,1.532189309804027,2447.6568058728576,683.2193918349933,0.24783147459727384,50.369139596619156,3.942601383536062,101.96459297491978,2.0392918594983955,4.035,50.0,12.364817244036917
llama3.2-1b,INT8,16,MAXN,default,train,128,64,37.9844375409232,32.506301246728164,22.472709752250466,36.387322879264396,1.1685253653627057,2802.9970095423573,753.8292442867898,9.169764560099132,57.19916907011417,6.189479677423071,131.15203462218795,2.6230406924437593,4.035,50.0,12.364817244036917
llama3.2-1b,INT8,16,MAXN,default,train,128,64,39.34704125313356,33.67238950856697,23.278866160354493,37.69263380243563,1.1685253653627057,2903.548034587865,780.8711223067361,9.169764560099132,57.19916907011417,6.189479677423071,135.8568100725971,2.7171362014519422,4.035,50.0,12.364817244036917
llama3.2-1b,INT8,16,MAXN,default,train,128,64,38.2978286922666,32.774494955339804,22.6581211691097,36.687537012990894,1.1685253653627057,2826.123176912511,760.0487233702654,9.169764560099132,57.19916907011417,6.189479677423071,132.23410638083897,2.6446821276167793,4.035,50.0,12.364817244036917
llama3.2-1b,FP8,1,7W,default,inference,128,64,4.661554623809637,3.757959350684487,3.1313875407031917,4.342070503897848,1.240448389352739,137.89456861551545,83.4971157852962,15.631262525050099,40.57516764199421,1.1234164574375298,9.374999568227173,0.18749999136454346,2.495,50.0,20.0
llama3.2-1b,FP8,1,7W,default,inference,128,64,4.590165843950187,3.7004085646363065,3.0834323082028394,4.2755744225790275,1.240448389352739,135.78279994666278,82.2184099245411,15.631262525050099,40.57516764199421,1.1234164574375298,9.231427340854744,0.18462854681709487,2.495,50.0,20.0
llama3.2-1b,FP8,1,7W,default,inference,128,64,4.542168670441861,3.6617151583484637,3.0511903281678374,4.230866781420754,1.240448389352739,134.36298401189083,81.35869125186443,15.631262525050099,40.57516764199421,1.1234164574375298,9.134898710981275,0.1826979742196255,2.495,50.0,20.0
llama3.2-1b,FP8,1,7W,default,train,128,64,4.808693751483104,4.278757235134994,3.7288318325988308,4.614288226553344,1.1238529056980702,225.97138752973447,91.4366070155766,44.88977955911823,41.60572540998416,1.7642588293256414,10.674887141147542,0.21349774282295084,2.495,50.0,20.0
llama3.2-1b,FP8,1,7W,default,train,128,64,4.6313100137472984,4.120921866434651,3.59128218563896,4.444075745801391,1.1238529056980704,217.63572478785017,88.06368123644977,44.88977955911823,41.60572540998416,1.7642588293256414,10.281110477699048,0.20562220955398097,2.495,50.0,20.0
llama3.2-1b,FP8,1,7W,default,train,128,64,4.822556332026037,4.2910921060710825,3.739581369641923,4.627590371687701,1.1238529056980702,226.6228215203195,91.7002019531695,44.88977955911823,41.60572540998416,1.7642588293256414,10.705660879386798,0.21411321758773597,2.495,50.0,20.0
llama3.2-1b,FP8,1,15W,default,inference,128,64,10.021700017589621,6.953611460625638,4.87817954107046,9.079555877226055,1.4412223165382234,602.8674669506147,171.13985498510613,1.2024048096192383,43.01536155976925,2.4231516502115253,17.346270951702998,0.34692541903405993,2.495,50.0,20.0
llama3.2-1b,FP8,1,15W,default,inference,128,64,10.415700076181162,7.226990559790518,5.0699636716699,9.436515828265643,1.4412223165382234,626.569016277034,177.86816582789044,1.2024048096192383,43.01536155976925,2.4231516502115253,18.028234267240308,0.3605646853448061,2.495,50.0,20.0
llama3.2-1b,FP8,1,15W,default,inference,128,64,10.118953540342304,7.0210913501865235,4.925518829230802,9.167666556306473,1.4412223165382234,608.7178700569765,172.80064644278983,1.2024048096192383,43.01536155976925,2.4231516502115253,17.51460426378725,0.35029208527574496,2.495,50.0,20.0
llama3.2-1b,FP8,1,15W,default,train,128,64,9.98341021553528,8.519909912558017,6.4351122892612,9.427822526992985,1.1717741523088314,629.4401895547492,240.15662369554124,15.230460921843687,45.4546194766719,3.7512577270255933,21.254372362894706,0.4250874472578941,2.495,50.0,20.0
llama3.2-1b,FP8,1,15W,default,train,128,64,10.14180981672921,8.65508920532687,6.537213595152744,9.57740701727858,1.1717741523088314,639.42706506606,243.96701639665056,15.230460921843687,45.4546194766719,3.7512577270255933,21.591600227244193,0.43183200454488385,2.495,50.0,20.0
llama3.2-1b,FP8,1,15W,default,train,128,64,9.988311714155847,8.524092884686997,6.438271700056514,9.432451251858872,1.1717741523088314,629.7492222554217,240.27453203891776,15.230460921843687,45.4546194766719,3.7512577270255933,21.264807502247756,0.42529615004495513,2.495,50.0,20.0
llama3.2-1b,FP8,1,25W,default,inference,128,64,16.664955439637453,11.356169327473093,7.306627838280547,15.406267993606663,1.467480358832025,1005.6677140137831,299.667587323244,0.8016032064128256,45.85069537524506,3.951745593491025,28.32586481703582,0.5665172963407165,2.495,50.0,20.0
llama3.2-1b,FP8,1,25W,default,inference,128,64,15.888989627022765,10.827395086683744,6.966411302536375,14.688910104092937,1.467480358832025,958.8410802581977,285.71424650851276,0.8016032064128256,45.85069537524506,3.951745593491025,27.006935235112913,0.5401387047022582,2.495,50.0,20.0
llama3.2-1b,FP8,1,25W,default,inference,128,64,16.250557550452278,11.073781977829114,7.12493811434385,15.02316916325596,1.4674803588320249,980.6603517427886,292.21592529547723,0.8016032064128256,45.85069537524506,3.951745593491025,27.62150178216055,0.552430035643211,2.495,50.0,20.0
llama3.2-1b,FP8,1,25W,default,train,128,64,16.443128502597467,14.380979319357198,10.38586698320926,15.91388262972857,1.143394211023206,1220.776717943576,453.8094672382979,18.036072144288575,50.219287149139916,6.2552662769258705,35.875537407525215,0.7175107481505043,2.495,50.0,20.0
llama3.2-1b,FP8,1,25W,default,train,128,64,15.724730471099338,13.752676303151398,9.93210987762194,15.218607277907088,1.1433942110232063,1167.4411503883575,433.9825937885335,18.036072144288575,50.219287149139916,6.2552662769258705,34.308140093295606,0.6861628018659122,2.495,50.0,20.0
llama3.2-1b,FP8,1,25W,default,train,128,64,15.897793037832187,13.90403492038454,10.041420268134075,15.386099575625924,1.143394211023206,1180.2897243188997,438.75890087605137,18.036072144288575,50.219287149139916,6.2552662769258705,34.68572715561686,0.6937145431123372,2.495,50.0,20.0
llama3.2-1b,FP8,1,MAXN,default,inference,128,64,26.413762047086667,17.320044351535486,10.373278528963445,24.285213296554247,1.5250400929109047,1821.9279048910953,519.0937130355343,0.4008016032064128,50.442114373677086,6.363399239415494,43.197763498506035,0.8639552699701207,2.495,50.0,20.0
llama3.2-1b,FP8,1,MAXN,default,inference,128,64,26.170761434618488,17.160703876752063,10.277846722189857,24.061794849213694,1.5250400929109047,1805.166581912106,514.3181687578514,0.4008016032064128,50.442114373677086,6.363399239415494,42.80035388420423,0.8560070776840846,2.495,50.0,20.0
llama3.2-1b,FP8,1,MAXN,default,inference,128,64,25.708343093770225,16.857486706923016,10.09624463771703,23.636640415713472,1.5250400929109051,1773.2705999076113,505.23054038069233,0.4008016032064128,50.442114373677086,6.363399239415494,42.044102726579446,0.8408820545315889,2.495,50.0,20.0
llama3.2-1b,FP8,1,MAXN,default,train,128,64,25.60369356991703,21.35677402684065,15.017406460980956,23.749133837297943,1.198855854247414,1951.2402111013405,605.0720087642198,12.825651302605209,57.294830867251136,9.975600359683568,53.28141425047268,1.0656282850094536,2.495,50.0,20.0
llama3.2-1b,FP8,1,MAXN,default,train,128,64,27.083746734882915,22.591328756437388,15.885506210005802,25.12198188381536,1.1988558542474141,2064.0340641508237,640.0489443832265,12.825651302605209,57.294830867251136,9.975600359683568,56.361412282003805,1.1272282456400762,2.495,50.0,20.0
llama3.2-1b,FP8,1,MAXN,default,train,128,64,26.16058124117373,21.82128998118471,15.34403935437713,24.265684302991527,1.198855854247414,1993.680244772864,618.2324983233987,12.825651302605209,57.294830867251136,9.975600359683568,54.440300276904125,1.0888060055380826,2.495,50.0,20.0
llama3.2-1b,FP8,2,7W,default,inference,128,64,4.871257577203146,3.9728256004808644,3.3113758057279594,4.592716709094177,1.2261443282618638,142.69867724763,85.84130496094679,13.644524236983841,40.505811684886176,1.03189953497069,11.063159890503758,0.22126319781007517,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,7W,default,inference,128,64,4.899674372294893,3.9960013347209182,3.330692929951385,4.619508618076272,1.226144328261864,143.5311191801169,86.34206574701125,13.644524236983841,40.505811684886176,1.03189953497069,11.127697546887797,0.22255395093775593,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,7W,default,inference,128,64,5.0770646590279656,4.140674586184336,3.451279019754566,4.7867556422785436,1.2261443282618643,148.72759234381303,89.46803752313465,13.644524236983841,40.505811684886176,1.03189953497069,11.530570331594259,0.23061140663188517,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,7W,default,train,128,64,4.913665292496942,4.419055150780687,3.78729965742452,4.744211700263018,1.1119266732004636,208.1306624325279,92.43629996609391,41.292639138240574,41.71582972106245,1.5580072124790327,12.305656902256391,0.24611313804512783,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,7W,default,train,128,64,4.94590007955083,4.448045180277063,3.8121452239617364,4.775334832343272,1.1119266732004633,209.49604798150745,93.04270359110407,41.292639138240574,41.71582972106245,1.5580072124790327,12.38638487337159,0.24772769746743178,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,7W,default,train,128,64,4.896687971057164,4.4037867685672145,3.7742140685930945,4.727819861946984,1.1119266732004638,207.4115452466288,92.11692111470478,41.292639138240574,41.71582972106245,1.5580072124790327,12.263139335364677,0.24526278670729354,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,15W,default,inference,128,64,10.314558876739596,7.491419268165347,5.193216782971811,9.716742673934462,1.3768497673826814,466.20485694074347,175.5384779510164,1.436265709156194,42.98296885849714,2.1492316347725304,20.860700733615495,0.4172140146723099,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,15W,default,inference,128,64,10.929991309142403,7.93840516813954,5.503077250582006,10.296505575122332,1.3768497673826816,494.02161503323674,186.01222421168333,1.436265709156194,42.98296885849714,2.1492316347725304,22.105383317479337,0.44210766634958676,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,15W,default,inference,128,64,10.551201333063846,7.663291655356938,5.312362506064065,9.93966969207538,1.3768497673826818,476.90079302634234,179.56578121217913,1.436265709156194,42.98296885849714,2.1492316347725304,21.339298754261847,0.42678597508523697,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,15W,default,train,128,64,10.511229664859265,9.151148199703005,6.945583314288367,10.095136015275735,1.148624132783731,760.0333204696494,221.33143043456897,16.15798922800718,45.452891727321145,3.357762246461513,25.483086528124968,0.5096617305624993,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,15W,default,train,128,64,10.451997954680884,9.099580669048022,6.906444337117399,10.038249029667647,1.1486241327837308,755.7504653899556,220.08420821995975,16.15798922800718,45.452891727321145,3.357762246461513,25.339487078411608,0.5067897415682322,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,15W,default,train,128,64,10.730000168605278,9.34161129159001,7.090141925309556,10.30524635078004,1.1486241327837303,775.8519142673646,225.93800740746786,16.15798922800718,45.452891727321145,3.357762246461513,26.013466688630743,0.5202693337726149,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,25W,default,inference,128,64,17.986114540127087,12.248663050113379,7.754379707432099,16.691437093204225,1.468414509121516,1089.5216124956687,345.3390588266949,0.3590664272890485,46.05467847248244,3.594058646040354,34.10355123605789,0.6820710247211578,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,25W,default,inference,128,64,18.06906173097938,12.305150636102923,7.7901408504014995,16.768413574983,1.468414509121516,1094.546197262309,346.93167099189304,0.3590664272890485,46.05467847248244,3.594058646040354,34.26082777106534,0.6852165554213068,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,25W,default,inference,128,64,18.01320232858576,12.267110013345091,7.766058105046798,16.716575047043186,1.4684145091215155,1091.1624744447345,345.8591528887645,0.3590664272890485,46.05467847248244,3.594058646040354,34.15491251141899,0.6830982502283799,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,25W,default,train,128,64,17.35628155520415,14.980290080186409,10.784755932944009,16.55672266224088,1.158607841523732,1312.11618392965,365.6168114110264,12.926391382405745,50.2812580004507,5.61848763166741,41.71599978007552,0.8343199956015104,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,25W,default,train,128,64,17.313079614612718,14.94300227749502,10.757911335866794,16.515510923046172,1.158607841523732,1308.850163771652,364.7067457546487,12.926391382405745,50.2812580004507,5.61848763166741,41.61216347513435,0.832243269502687,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,25W,default,train,128,64,16.874646098741234,14.564588201430354,10.485479798820272,16.097274902558322,1.1586078415237318,1275.7050623902066,355.4709734736561,12.926391382405745,50.2812580004507,5.61848763166741,40.5583840470063,0.811167680940126,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,MAXN,default,inference,128,64,28.747299702456548,18.803157510099446,11.242562420320859,26.313739607475192,1.5288549110443796,1770.3800845267783,529.9668025694614,1.0771992818671454,50.24731440190637,5.733590664616925,52.35543047717657,1.0471086095435314,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,MAXN,default,inference,128,64,30.289139442686988,19.81165068305671,11.845548777338271,27.725057187241266,1.5288549110443796,1865.3330852568847,558.391172359387,1.0771992818671454,50.24731440190637,5.733590664616925,55.16347450781938,1.1032694901563875,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,MAXN,default,inference,128,64,28.31316655998376,18.519197835877495,11.07278059721059,25.91635736342993,1.5288549110443799,1743.6443327371542,521.9634020488177,1.0771992818671454,50.24731440190637,5.733590664616925,51.56477438794986,1.0312954877589973,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,MAXN,default,train,128,64,28.243314125718424,23.921165339440485,16.702668171864673,26.63495373004255,1.1806830363381884,2203.2650415414505,711.8342044877116,15.080789946140035,57.27042700549485,9.033610529450298,66.6128457277585,1.33225691455517,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,MAXN,default,train,128,64,28.43046822547814,24.07967875413319,16.813348271635405,26.81145004224228,1.1806830363381884,2217.864960076021,716.5511682663282,15.080789946140035,57.27042700549485,9.033610529450298,67.054255228043,1.34108510456086,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,2,MAXN,default,train,128,64,28.9152503929826,24.490273429066416,17.100041102491645,27.26862551899956,1.1806830363381886,2255.682887450649,728.7694414838156,15.080789946140035,57.27042700549485,9.033610529450298,68.19763095200369,1.363952619040074,2.785,50.0,17.905223175104137
llama3.2-1b,FP8,4,7W,default,inference,128,64,5.767690430833497,4.714677737714832,3.9011689623542254,5.485041619673766,1.2233477560290371,188.00171766818022,105.06250601268519,16.481774960380346,40.54079520996256,0.8642780821487828,14.87413461656855,0.29748269233137103,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,7W,default,inference,128,64,5.433066631081291,4.441146521343138,3.6748350428567997,5.166816241494273,1.223347756029037,177.09443166167793,98.9670999927101,16.481774960380346,40.54079520996256,0.8642780821487828,14.011182711796728,0.28022365423593454,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,7W,default,inference,128,64,5.380458298309411,4.398142941606624,3.6392516499143315,5.116786008725052,1.223347756029037,175.37962795586532,98.00880250007526,16.481774960380346,40.54079520996256,0.8642780821487828,13.875512562195945,0.2775102512439189,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,7W,default,train,128,64,5.622439317190426,5.082955273074114,4.322705368753882,5.478690857332547,1.106135902272073,217.57876118101413,108.04608394467675,43.42313787638668,41.76652968321167,1.3813238794673344,16.036873702668302,0.32073747405336606,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,7W,default,train,128,64,5.5291547855507,4.998621574612548,4.250985333553531,5.387791323910725,1.106135902272073,213.96880975486607,106.25344061538917,43.42313787638668,41.76652968321167,1.3813238794673344,15.770798398352454,0.31541596796704907,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,7W,default,train,128,64,5.726629812876652,5.177148487011219,4.402810246666738,5.580217522883528,1.106135902272073,221.61075471608584,110.048306540256,43.42313787638668,41.76652968321167,1.3813238794673344,16.334056068910968,0.32668112137821936,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,15W,default,inference,128,64,12.698944201309033,8.606695263105474,5.851730969819089,11.32194109167523,1.4754727352490218,681.7162422527807,214.24732459993723,0.9508716323296355,43.06340946059497,1.8928869643001165,27.149213563245745,0.5429842712649149,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,15W,default,inference,128,64,12.349926663048763,8.370149015979216,5.690902108358535,11.010769080403856,1.4754727352490218,662.9799661583808,208.35895525006566,0.9508716323296355,43.06340946059497,1.8928869643001165,26.403045099684064,0.5280609019936813,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,15W,default,inference,128,64,12.468131082314157,8.450261929245245,5.745371239809124,11.116156067737853,1.4754727352490216,669.325523020578,210.35321399961504,0.9508716323296355,43.06340946059497,1.8928869643001165,26.655755637810913,0.5331151127562183,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,15W,default,train,128,64,11.829198932762688,10.25771963044161,7.706281379876141,11.309571514984162,1.1531996738980304,771.7182885084632,244.71473405731933,14.263074484944532,45.48591694656462,2.941970434582827,32.35951967260226,0.6471903934520452,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,15W,default,train,128,64,11.847415552716104,10.27351621828822,7.718148827532504,11.326987923930824,1.1531996738980306,772.9067120739777,245.09158758160788,14.263074484944532,45.48591694656462,2.941970434582827,32.4093523852907,0.648187047705814,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,15W,default,train,128,64,11.463891984318884,9.940942790565302,7.468297544222241,10.960311596216275,1.1531996738980306,747.886239133378,237.15750273118795,14.263074484944532,45.48591694656462,2.941970434582827,31.360199477558012,0.6272039895511603,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,25W,default,inference,128,64,19.771965870386484,12.97737728210552,8.049467298872925,17.78787872818911,1.5235717850054347,1090.4587793768515,341.2670064860314,0.6339144215530903,46.12423869420618,3.1328306933558623,40.933300510395576,0.8186660102079115,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,25W,default,inference,128,64,19.90374792976821,13.063872753260002,8.103117774729757,17.906436655417988,1.523571785005435,1097.7267923078466,343.5415839968657,0.6339144215530903,46.12423869420618,3.1328306933558623,41.20612490600259,0.8241224981200519,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,25W,default,inference,128,64,20.817144989392105,13.663383106899584,8.474975576352877,18.72817568904686,1.5235717850054349,1148.1022506337017,359.3069500871369,0.6339144215530903,46.12423869420618,3.1328306933558623,43.09710310068455,0.861942062013691,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,25W,default,train,128,64,19.372476592210703,16.60549249969623,11.8766491409409,18.50839791190728,1.1666306550417034,1436.264945432108,414.11531301393825,13.312202852614895,50.26387581574526,4.949163620004904,52.38739386641601,1.0477478773283202,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,25W,default,train,128,64,18.718937264277947,16.04529864133289,11.4759849687212,17.88400867210696,1.1666306550417036,1387.8118928395197,400.1449441730947,13.312202852614895,50.26387581574526,4.949163620004904,50.62008125583466,1.0124016251166932,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,25W,default,train,128,64,19.217952307606573,16.473039024437078,11.781915217621252,18.36076593863361,1.1666306550417036,1424.8085984782995,410.81212809679516,13.312202852614895,50.26387581574526,4.949163620004904,51.96952656272096,1.0393905312544192,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,MAXN,default,inference,128,64,30.188706274300927,20.143325772182006,11.809072682599377,28.395892741360058,1.4986952311515322,1969.3307629249691,570.8741656025253,0.31695721077654515,50.35818935761755,5.045101121754623,63.53318576346706,1.2706637152693412,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,MAXN,default,inference,128,64,31.24005515741818,20.844835232720854,12.22033427369546,29.384805278634314,1.498695231151532,2037.9144802687013,590.7553725331328,0.31695721077654515,50.35818935761755,5.045101121754623,65.7457861739114,1.314915723478228,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,MAXN,default,inference,128,64,30.861820899602648,20.592459532876322,12.07237841891294,29.029033179013712,1.498695231151532,2013.2407379512865,583.6028909272372,0.31695721077654515,50.35818935761755,5.045101121754623,64.94977898017626,1.2989955796035253,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,MAXN,default,train,128,64,30.64731755590055,26.191981480997462,18.230243162610016,29.335746768075424,1.1701030553238394,2241.0478776185364,687.1813040355692,12.36133122028526,57.215077982633865,7.926161936024404,82.62527714602659,1.6525055429205318,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,MAXN,default,train,128,64,30.94089172963999,26.4428774789215,18.40487275502933,29.61675725464602,1.1701030553238394,2262.515132551448,693.7638926478828,12.36133122028526,57.215077982633865,7.926161936024404,83.41675416269837,1.6683350832539674,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,4,MAXN,default,train,128,64,31.106385917792633,26.584313045130532,18.503315278963715,29.775169017319175,1.1701030553238392,2274.6166940809744,697.4746419432367,12.36133122028526,57.215077982633865,7.926161936024404,83.8629270826359,1.6772585416527181,3.1550000000000002,50.0,15.817959093978228
llama3.2-1b,FP8,8,7W,default,inference,128,64,6.17583778263074,4.921237693974231,4.019952347752331,5.779136108150944,1.2549358853754808,172.64095296179138,107.53504549751771,9.79020979020979,40.42050148133448,0.7737286068688354,17.591893071586146,0.3518378614317229,3.575,50.0,13.947147282556493
llama3.2-1b,FP8,8,7W,default,inference,128,64,6.327844475188369,5.042364752598543,4.11889595380683,5.921378731185998,1.2549358853754808,176.89018702255717,110.18181945360911,9.79020979020979,40.42050148133448,0.7737286068688354,18.0248846066229,0.360497692132458,3.575,50.0,13.947147282556493
llama3.2-1b,FP8,8,7W,default,inference,128,64,6.464704859500849,5.151422423119719,4.207980583713816,6.049447961077388,1.2549358853754808,180.7160172988762,112.56486255996168,9.79020979020979,40.42050148133448,0.7737286068688354,18.41473183566326,0.36829463671326523,3.575,50.0,13.947147282556493
llama3.2-1b,FP8,8,7W,default,train,128,64,6.299552897729604,5.585871815432842,4.720568728733747,6.004517053655727,1.1277653884439272,296.93321317233597,119.97038170462824,31.608391608391607,41.77846427043375,1.1992745368766913,19.96911435224711,0.3993822870449422,3.575,50.0,13.947147282556493
llama3.2-1b,FP8,8,7W,default,train,128,64,6.170519654131366,5.471456844978503,4.6238776929435,5.881527005909105,1.1277653884439272,290.85115365959155,117.51303786794962,31.608391608391607,41.77846427043375,1.1992745368766913,19.560088562879862,0.39120177125759725,3.575,50.0,13.947147282556493
llama3.2-1b,FP8,8,7W,default,train,128,64,6.2871652971233,5.574887615409294,4.711286082648302,5.9927096190167966,1.127765388443927,296.34931617024085,119.73446890299454,31.608391608391607,41.77846427043375,1.1992745368766913,19.929846579268112,0.39859693158536225,3.575,50.0,13.947147282556493
llama3.2-1b,FP8,8,15W,default,inference,128,64,13.226021539424595,9.239995358443563,6.260479182805865,12.219093562431809,1.4313883315253593,828.1085958370294,227.00616566792354,1.3986013986013985,42.99643534366228,1.6738198460049478,33.02579602489496,0.6605159204978992,3.575,50.0,13.947147282556493
llama3.2-1b,FP8,8,15W,default,inference,128,64,13.199562724475392,9.221510636746126,6.247955019005175,12.194649118994931,1.4313883315253593,826.4519546445299,226.55203710690222,1.3986013986013985,42.99643534366228,1.6738198460049478,32.95972752326972,0.6591945504653944,3.575,50.0,13.947147282556493
llama3.2-1b,FP8,8,15W,default,inference,128,64,13.187374252184322,9.21299549656884,6.242185659200264,12.18338858362806,1.4313883315253593,825.6888091555958,226.34283902326845,1.3986013986013985,42.99643534366228,1.6738198460049478,32.929292520684854,0.6585858504136971,3.575,50.0,13.947147282556493
llama3.2-1b,FP8,8,15W,default,train,128,64,13.28089264876979,11.363041091172311,8.63998971150748,12.520706834415762,1.1687797784245815,807.4299817599286,254.29054052466674,12.307692307692307,45.55830548938881,2.6206059579884546,40.620869428762376,0.8124173885752475,3.575,50.0,13.947147282556493
llama3.2-1b,FP8,8,15W,default,train,128,64,13.530745070204922,11.576813117389184,8.802533179607476,12.756257938049446,1.1687797784245817,822.6201004829138,259.0744890873427,12.307692307692307,45.55830548938881,2.6206059579884546,41.385066750131195,0.8277013350026239,3.575,50.0,13.947147282556493
llama3.2-1b,FP8,8,15W,default,train,128,64,13.7910240877941,11.799506068100575,8.971859752268244,13.001638829271823,1.168779778424582,838.444118339424,264.0580766985349,12.307692307692307,45.55830548938881,2.6206059579884546,42.18115480446208,0.8436230960892417,3.575,50.0,13.947147282556493
llama3.2-1b,FP8,8,25W,default,inference,128,64,22.985232045206708,15.335040095179856,9.577681886130781,21.117137570867037,1.4988700324579833,1294.4761344633448,415.668440186942,0.5594405594405594,45.9067861448762,2.763257952120891,54.81516773844267,1.0963033547688534,3.575,50.0,13.947147282556493
llama3.2-1b,FP8,8,25W,default,inference,128,64,22.70462051287661,15.147824708753108,9.460754287359908,20.859332371401056,1.4988700324579831,1278.6727294360605,410.593818459708,0.5594405594405594,45.9067861448762,2.763257952120891,54.145965522699825,1.0829193104539965,3.575,50.0,13.947147282556493
llama3.2-1b,FP8,8,25W,default,inference,128,64,22.083903376648735,14.733701320609862,9.202108594318037,20.289063203243924,1.4988700324579833,1243.7153482132344,399.36867514570156,0.5594405594405594,45.9067861448762,2.763257952120891,52.66567966465245,1.053313593293049,3.575,50.0,13.947147282556493
llama3.2-1b,FP8,8,25W,default,train,128,64,21.658983964684012,18.578760205678325,13.457749992434064,20.594666906523152,1.165792750695187,1770.677498201391,411.42302054636156,10.06993006993007,50.33493543897589,4.372203682640999,66.41505399415448,1.3283010798830894,3.575,50.0,13.947147282556493
llama3.2-1b,FP8,8,25W,default,train,128,64,21.860887525956763,18.751950132577726,13.583202213767308,20.786648977262622,1.165792750695187,1787.1836322534455,415.25827769292727,10.06993006993007,50.33493543897589,4.372203682640999,67.0341705670005,1.3406834113400101,3.575,50.0,13.947147282556493
llama3.2-1b,FP8,8,25W,default,train,128,64,21.57295584515013,18.504966540824444,13.40429665746258,20.512866187279638,1.165792750695187,1763.644478752297,409.78887423329985,10.06993006993007,50.33493543897589,4.372203682640999,66.15125758462878,1.3230251516925755,3.575,50.0,13.947147282556493
